"original_disk_num";"patch_disk_num";"i_disks_script_disk";"script_num";"original_basic_line";"patch_basic_line";"original_string_num";"patch_string_num";"japanese_text";"patch_source_text";"english_text";"disk_mapping_status";"match_status";"match_method";"match_reason";"linked_original_key";"linked_patch_key"
"disk47";"disk47";"disk47";"NO28";"2035";"2035";"8";"8";"・・・この建物は古代の物だ。俺は疲れていたのでホテルに着いたと錯覚して、どこかの遺跡に入ったのかもしれない。・・・";"・・・この建物は古代の物だ。俺は疲れていたのでホテルに着いたと錯覚して、どこかの遺跡に入ったのかもしれない。・・・";"""This place is ancient. Maybe I'm so tired that instead of the hotel I went inside some historical ruins or something.""";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/NO28/2035/8";"disk47/NO28/2035/8"
"disk47";"disk47";"disk47";"NO28";"2036";"2036";"9";"9";"・・・前方に夜空が見える。もう少し先を行けば外に出られそうだ。・・・";"・・・前方に夜空が見える。もう少し先を行けば外に出られそうだ。・・・";"""I can see the sky ahead. A little further and I should be out.""";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/NO28/2036/9";"disk47/NO28/2036/9"
"disk47";"disk47";"disk47";"NO28";"2040";"2040";"10";"10";"建物は地震にあったような壊れ方をして道をふさぎ、デビッドは思うように真っすぐには進めなかった。";"建物は地震にあったような壊れ方をして道をふさぎ、デビッドは思うように真っすぐには進めなかった。";"The building was in shambles, as if it had been hit by an earthquake. With many paths blocked by rubble, he was unable to simply walk forward.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/NO28/2040/10";"disk47/NO28/2040/10"
"disk47";"disk47";"disk47";"NO28";"2045";"2045";"11";"11";"・・・あと少しで、きれいな道になる。頑張って行こう。・・・";"・・・あと少しで、きれいな道になる。頑張って行こう。・・・";"""I see a clear path ahead. Just a little further. I'm almost there...""";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/NO28/2045/11";"disk47/NO28/2045/11"
"disk47";"disk47";"disk47";"NO28";"2050";"2050";"12";"12";"この建物の中庭か、入口が見える。";"この建物の中庭か、入口が見える。";"He could see what appeared to be a courtyard, or maybe the entrance of the building.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/NO28/2050/12";"disk47/NO28/2050/12"
"disk47";"disk47";"disk47";"NO28";"2056";"2056";"13";"13";"・・・外に出られると思ったのに、また建物の中に入らなければならない。この遺跡がどこなのか・・・考えてもなにもわかる筈がないようだ・・・";"・・・外に出られると思ったのに、また建物の中に入らなければならない。この遺跡がどこなのか・・・考えてもなにもわかる筈がないようだ・・・";"""...I thought I was finally out, but looks like I'm still inside the building. What ruins are these anyway? I have no idea what I'm doing...""";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/NO28/2056/13";"disk47/NO28/2056/13"
"disk47";"disk47";"disk47";"NO28";"2060";"2060";"14";"14";"入口に入ると、ビルのような石とレンガで出来た建物の所にでた。";"入口に入ると、ビルのような石とレンガで出来た建物の所にでた。";"As he stepped through the entrance, he found himself in an ancient building, made of stone and bricks.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/NO28/2060/14";"disk47/NO28/2060/14"
"disk47";"disk47";"disk47";"NO28";"2065";"2065";"15";"15";"・・・ここは・・一度来た所だ。後ろに戻った筈がないのに・・・";"・・・ここは・・一度来た所だ。後ろに戻った筈がないのに・・・";"""What the—I've been here already! But there's no way I've been going in circles!""";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/NO28/2065/15";"disk47/NO28/2065/15"
"disk47";"disk47";"disk47";"NO28";"2066";"2066";"16";"16";"・・・中に入ればわかる・・・";"・・・中に入ればわかる・・・";"""...I'll just go inside and remove all doubts.""";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/NO28/2066/16";"disk47/NO28/2066/16"
"disk47";"disk47";"disk47";"NO28";"2070";"2070";"17";"17";"石柱が破壊された神殿に入った。";"石柱が破壊された神殿に入った。";"He entered a temple with ruined stone pillars.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/NO28/2070/17";"disk47/NO28/2070/17"
"disk47";"disk47";"disk47";"NO28";"2075";"2075";"18";"18";"・・・やはり神殿だ。ここは悪夢の中か・・・この先を行くと建物の外が見える筈、石壁をよじ登ってでも外に出よう。・・・";"・・・やはり神殿だ。ここは悪夢の中か・・・この先を行くと建物の外が見える筈、石壁をよじ登ってでも外に出よう。・・・";"""See, it's the temple from earlier. I must be in one of my nightmares... I can see outside the building from there. I'll just climb over the wall, that'll do the trick.""";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/NO28/2075/18";"disk47/NO28/2075/18"
"disk47";"disk47";"disk47";"NO28";"2080";"2080";"19";"19";"破壊された部屋の向こうに夜空が見える。";"破壊された部屋の向こうに夜空が見える。";"The night sky was visible beyond the destroyed room.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/NO28/2080/19";"disk47/NO28/2080/19"
"disk47";"disk47";"disk47";"NO28";"2085";"2085";"20";"20";"・・・思った通りだ。道を行かずに壁を登って行こう。・・・";"・・・思った通りだ。道を行かずに壁を登って行こう。・・・";"""Yeah, just like I thought. Forget the path, I'm climbing over the wall this time.""";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/NO28/2085/20";"disk47/NO28/2085/20"
"disk47";"disk47";"disk47";"NO28";"2086";"2086";"21";"21";"デビッドか壁を乗り越えようとした時、道の前方から人の声が聞こえる。";"デビッドか壁を乗り越えようとした時、道の前方から人の声が聞こえる。";"Just as he was about to climb over, David heard a human voice from the path he ignored.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/NO28/2086/21";"disk47/NO28/2086/21"
"disk47";"disk47";"disk47";"NO28";"2087";"2087";"22";"22";"デビッドは壁を越えるのをやめて、声のする道を走って行った。";"デビッドは壁を越えるのをやめて、声のする道を走って行った。";"David stopped climbing the wall, and ran through the path, trying to reach the source of the voice.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/NO28/2087/22";"disk47/NO28/2087/22"
"disk47";"disk47";"disk47";"NO28";"2090";"2090";"23";"23";"道は破壊された建物の石やレンガが落ちている。前方の建物から男のうめき声が聞こえる。";"道は破壊された建物の石やレンガが落ちている。前方の建物から男のうめき声が聞こえる。";"The path was full of stones and bricks from nearby fallen buildings. He could hear a man groaning from the building in front of him.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/NO28/2090/23";"disk47/NO28/2090/23"
"disk47";"disk47";"disk47";"NO28";"2230";"2230";"24";"24";"・・・このうめき声は、誰かが傷ついているのか・・・助けなければ・・・";"・・・このうめき声は、誰かが傷ついているのか・・・助けなければ・・・";"""Whoever he is, he's hurt. I need to help him.""";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/NO28/2230/24";"disk47/NO28/2230/24"
"disk47";"disk47";"disk47";"NO28";"2240";"2240";"25";"25";"デビッドは反射的に声のした方向に走った。";"デビッドは反射的に声のした方向に走った。";"By reflex, David ran towards the source of the voice.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/NO28/2240/25";"disk47/NO28/2240/25"
"disk47";"";"disk47";"NO28";"4999";"";"26";"";"28-1";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk47/NO28/4999/26";""
"disk47";"";"disk47";"NO28";"5105";"";"27";"";"▽";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk47/NO28/5105/27";""
"disk47";"";"disk47";"NO28";"5430";"";"28";"";"";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk47/NO28/5430/28";""
"disk47";"";"disk47";"NO28";"5435";"";"29";"";"8";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk47/NO28/5435/29";""
"disk47";"";"disk47";"NO28";"5436";"";"30";"";"2";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk47/NO28/5436/30";""
"disk47";"";"disk47";"NO28";"6000";"";"31";"";"ｺﾛｯｾ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk47/NO28/6000/31";""
"disk47";"";"disk47";"NO28";"6100";"";"32";"";"ﾐﾁ4";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk47/NO28/6100/32";""
"disk47";"";"disk47";"NO28";"6110";"";"33";"";"ﾐﾁ1";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk47/NO28/6110/33";""
"disk47";"";"disk47";"NO28";"6120";"";"34";"";"ﾐﾁ2";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk47/NO28/6120/34";""
"disk47";"";"disk47";"NO28";"6130";"";"35";"";"ﾐﾁ3";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk47/NO28/6130/35";""
"disk47";"";"disk47";"NO28";"6140";"";"36";"";"ﾐﾁ5";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk47/NO28/6140/36";""
"disk47";"";"disk47";"NO28";"6300";"";"37";"";"davL";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk47/NO28/6300/37";""
"disk47";"";"disk47";"NO28";"6340";"";"38";"";"linR";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk47/NO28/6340/38";""
"disk47";"";"disk47";"NO28";"9000";"";"39";"";"06:33";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk47/NO28/9000/39";""
"disk47";"";"disk47";"NO28";"9000";"";"40";"";"07:59";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk47/NO28/9000/40";""
"disk47";"";"disk47";"NO28";"9010";"";"41";"";"29:53";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk47/NO28/9010/41";""
"disk47";"";"disk47";"NO28";"9010";"";"42";"";"32:04";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk47/NO28/9010/42";""
"disk47";"";"disk47";"NO28";"9500";"";"43";"";"Pｱﾙｸ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk47/NO28/9500/43";""
"disk47";"";"disk47";"NO28";"9510";"";"44";"";"Pｳﾒｸ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk47/NO28/9510/44";""
"disk47";"";"disk47";"NO28";"9520";"";"45";"";"Pｶｾﾞ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk47/NO28/9520/45";""
"disk47";"";"disk47";"NO28";"9998";"";"46";"";"ャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャャ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk47/NO28/9998/46";""
"disk47";"";"disk47";"NO28";"9999";"";"47";"";"                                                                                ";"";"";"unmapped";"original_only";"none";"no_patch_source_in_script";"disk47/NO28/9999/47";""
"disk47";"disk47";"disk47";"28-1";"3010";"3010";"0";"0";"壁の間から、老人が現れた。胸から血を流している。";"壁の間から、老人が現れた。胸から血を流している。";"An old man came out from a crack in a wall. There was blood flowing out of his chest.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/28-1/3010/0";"disk47/28-1/3010/0"
"disk47";"disk47";"disk47";"28-1";"3030";"3030";"1";"1";"デビッドが話す。";"デビッドが話す。";"David spoke.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/28-1/3030/1";"disk47/28-1/3030/1"
"disk47";"disk47";"disk47";"28-1";"3030";"3030";"2";"2";"老人が話す。";"老人が話す。";"The old man spoke.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/28-1/3030/2";"disk47/28-1/3030/2"
"disk47";"disk47";"disk47";"28-1";"3200";"3200";"3";"3";"老人「殺さないでくれ・・・」";"老人「殺さないでくれ・・・」";"Old Man: Please don't kill me...";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/28-1/3200/3";"disk47/28-1/3200/3"
"disk47";"disk47";"disk47";"28-1";"3210";"3210";"4";"4";"老人は脅えるようにデビッドを見ている。";"老人は脅えるようにデビッドを見ている。";"The old man stared at David, full of fear.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/28-1/3210/4";"disk47/28-1/3210/4"
"disk47";"disk47";"disk47";"28-1";"3220";"3220";"5";"5";"デビッド「傷がひどい！　人を呼んできますから、そこから動かないで下さい」";"デビッド「傷がひどい！　人を呼んできますから、そこから動かないで下さい」";"David: You're hurt! Don't move, I'll go find help!";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/28-1/3220/5";"disk47/28-1/3220/5"
"disk47";"disk47";"disk47";"28-1";"3230";"3230";"6";"6";"老人「貴方は奴等の仲間ではなかったのでは・・・ここにいて下さい。貴方が離れると、奴等は私にとどめを刺しに来ます」";"老人「貴方は奴等の仲間ではなかったのでは・・・ここにいて下さい。貴方が離れると、奴等は私にとどめを刺しに来ます」";"Old Man: So you're not one of them... Please, stay here. They'll finish me off if you leave me alone.";"same_disk";"matched_translated";"source_sequence_alignment";"exact_source_and_coordinates";"disk47/28-1/3230/6";"disk47/28-1/3230/6"
